LineId;NormalizedAngle;EntryPointX;EntryPointY;EntryAngle;ConfidenceScore;AmbiguityProb;NeedsReview;RuleApplied
1320;90;-78393.4483;250998.0331;90;0.8466845154762268;0.9593721628189087;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1321;90;-63001.4726;169067.5608;90;0.9988700747489929;0.4130316376686096;False;"EntryScorer; BaseModel"
1322;90;-63001.4726;185385.6545;90;0.9999594688415527;0.4463697075843811;False;"EntryScorer; BaseModel"
1323;90;-63001.4726;201995.9845;90;0.9988700747489929;0.40200936794281006;False;"EntryScorer; BaseModel"
1324;90;-63001.4726;221469.3001;90;0.9984647035598755;0.401975154876709;False;"EntryScorer; BaseModel"
1325;90;-63001.4726;239252.0453;90;0.9999409914016724;0.44636738300323486;False;"EntryScorer; BaseModel"
1326;90;-63001.4726;250998.0331;90;0.37424710392951965;0.992705762386322;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1327;90;-32217.5214;169067.5608;90;0.9999277591705322;0.5187218189239502;False;"EntryScorer; BaseModel"
1328;90;-32217.5214;185385.6545;90;0.9999277591705322;0.40207865834236145;False;"EntryScorer; BaseModel"
1329;90;-32217.5214;196204.7936;270;0.002995840972289443;0.9907624125480652;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1330;90;-32217.5214;200471.9875;90;0.001055984408594668;0.9118202924728394;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1331;90;-32217.5214;201995.9845;90;0.9999911785125732;0.48834460973739624;False;"EntryScorer; BaseModel"
1332;90;-32217.5214;221469.3001;90;0.999914288520813;0.9583190083503723;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1333;90;-32217.5214;239252.0453;90;0.9999978542327881;0.446372926235199;False;"EntryScorer; BaseModel"
1334;90;-32217.5214;250998.0331;90;0.5705284476280212;0.9920891523361206;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1335;90;-47609.497;169067.5608;90;0.9999275207519531;0.5250755548477173;False;"EntryScorer; BaseModel"
1336;90;-47609.497;185385.6545;90;0.9999971389770508;0.44637370109558105;False;"EntryScorer; BaseModel"
1337;90;-47609.497;201995.9845;90;0.9999275207519531;0.4020750820636749;False;"EntryScorer; BaseModel"
1338;90;-47609.497;221469.3001;90;0.9999145269393921;0.4020593464374542;False;"EntryScorer; BaseModel"
1339;90;-47609.497;239252.0453;90;0.9999978542327881;0.44637301564216614;False;"EntryScorer; BaseModel"
1340;90;-47609.497;250998.0331;90;0.5978193879127502;0.9919840693473816;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1341;90;-30700.0336;69681.1875;270;0.9996833801269531;0.34763357043266296;False;"EntryScorer; BaseModel"
1342;90;-38396.0214;69681.1875;270;0.9996857643127441;0.3498125970363617;False;"EntryScorer; BaseModel"
1343;90;-46092.0092;69681.1875;270;0.9996461868286133;0.33909735083580017;False;"EntryScorer; BaseModel"
1344;90;-53787.997;69681.1875;270;0.9990000128746033;0.3535413146018982;False;"EntryScorer; BaseModel"
1345;90;-61483.9848;69681.1875;270;0.9989731311798096;0.35114750266075134;False;"EntryScorer; BaseModel"
1346;90;-76875.9605;69681.1875;270;0.9987534284591675;0.3441554605960846;False;"EntryScorer; BaseModel"
1347;90;-74951.9635;38672.0027;270;0.9999990463256836;0.46749526262283325;False;"EntryScorer; BaseModel"
1348;90;-74951.9635;54989.9813;270;0.9999966621398926;0.40020960569381714;False;"EntryScorer; BaseModel"
1349;90;-59559.9879;38672.0027;270;0.999998927116394;0.4674949645996094;False;"EntryScorer; BaseModel"
1350;90;-59559.9879;54989.9813;270;0.9999963045120239;0.4002090394496918;False;"EntryScorer; BaseModel"
1351;90;-44168.0123;38672.0027;270;0.9999998807907104;0.4674937129020691;False;"EntryScorer; BaseModel"
1352;90;-44168.0123;54989.9813;270;0.9999995231628418;0.400206983089447;False;"EntryScorer; BaseModel"
1353;90;-28776.0367;38672.0027;270;0.9999998807907104;0.4674949645996094;False;"EntryScorer; BaseModel"
1354;90;-28776.0367;54989.9813;270;0.9999996423721313;0.40020811557769775;False;"EntryScorer; BaseModel"
1355;90;-31004.8306;49235.1844;90;0.9996893405914307;0.4482554793357849;False;"EntryScorer; BaseModel"
1356;90;-31004.8306;64029.1661;90;0.9996472597122192;0.42458173632621765;False;"EntryScorer; BaseModel"
1357;90;-46396.8062;49235.1844;90;0.9997240900993347;0.4482364356517792;False;"EntryScorer; BaseModel"
1358;90;-46396.8062;64029.1661;90;0.9996858835220337;0.42450425028800964;False;"EntryScorer; BaseModel"
1359;90;-61788.7818;49235.1844;90;0.9985371828079224;0.44813382625579834;False;"EntryScorer; BaseModel"
1360;90;-61788.7818;64029.1661;90;0.9989758729934692;0.424330472946167;False;"EntryScorer; BaseModel"
1361;90;-77180.7574;49235.1844;90;0.9985479712486267;0.4481349587440491;False;"EntryScorer; BaseModel"
1362;90;-77180.7574;64029.1661;90;0.9989884495735168;0.4243317246437073;False;"EntryScorer; BaseModel"
1363;90;-63867.0513;-26424.5562;90;0.7885161638259888;0.6114049553871155;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1364;90;-65791.0513;-26424.5562;90;0.7868793606758118;0.6115009784698486;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1365;90;-67715.0513;-26424.5562;90;0.7862138748168945;0.6116241812705994;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1366;90;-69639.0513;-26424.5562;90;0.7867156863212585;0.6117806434631348;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1367;90;-71563.0513;-26424.5562;90;0.7869804501533508;0.6119299530982971;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1368;90;-73487.0513;-26424.5562;90;0.7867912650108337;0.6120669841766357;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1369;90;-75411.0513;-26424.5562;90;0.7866426110267639;0.612204909324646;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1370;90;-77335.0513;-26424.5562;90;0.7881782054901123;0.6123904585838318;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1371;90;-79259.0513;-26424.5562;90;0.748832106590271;0.6110525131225586;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1372;90;-81183.0513;-26424.5562;90;0.7958027124404907;0.61288982629776;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1373;90;-83107.0513;-26424.5562;90;0.7957661151885986;0.6130307912826538;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1374;90;-85031.0513;-26424.5562;90;0.795729398727417;0.6131719350814819;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1375;90;-86955.0513;-26424.5562;90;0.7956927418708801;0.6133127808570862;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1376;90;-88879.0513;-26424.5562;90;0.7956559062004089;0.6134538054466248;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1377;90;-90803.0513;-26424.5562;90;0.7956191897392273;0.6135944724082947;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1378;90;-33387.0513;-26424.5562;90;0.9598309993743896;0.6133428812026978;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1379;90;-35311.051;-26424.5562;90;0.9593138694763184;0.6134796142578125;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1380;90;-37235.0513;-26424.5562;90;0.9594386219978333;0.6136226058006287;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1381;90;-39159.0513;-26424.5562;90;0.9591299295425415;0.6137615442276001;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1382;90;-41083.0513;-26424.5562;90;0.9594138264656067;0.61390620470047;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1383;90;-43007.0513;-26424.5562;90;0.9594013094902039;0.6140477061271667;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1384;90;-44931.0513;-26424.5562;90;0.9692299962043762;0.6142832636833191;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1385;90;-46855.0513;-26424.5562;90;0.9402750134468079;0.6141486763954163;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1386;90;-48779.0513;-26424.5562;90;0.9692884683609009;0.6145673990249634;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1387;90;-50703.0513;-26424.5562;90;0.8037317991256714;0.6108619570732117;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1388;90;-52627.0513;-26424.5562;90;0.8035233020782471;0.6109985709190369;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1389;90;-54551.0513;-26424.5562;90;0.8034876585006714;0.6111395955085754;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1390;90;-56475.0513;-26424.5562;90;0.8034519553184509;0.6112809777259827;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1391;90;-58399.0513;-26424.5562;90;0.8034882545471191;0.6114240884780884;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1392;90;-60323.0513;-26424.5562;90;0.7744941115379333;0.6107462048530579;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1393;90;-24071.0513;-26424.5562;90;0.9719460606575012;0.5706055164337158;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1394;90;-25995.0513;-26424.5562;90;0.940926194190979;0.5690264701843262;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1395;90;-27919.0513;-26424.5562;90;0.9793162941932678;0.5713443756103516;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1396;90;-29843.0513;-26424.5562;90;0.9795057773590088;0.5715179443359375;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1397;0;-93707.0513;-4461.2743;180;0.5694540143013;0.25670528411865234;False;"EntryScorer; BaseModel"
1398;0;-93707.0513;-2537.2743;180;0.5694540143013;0.7522573471069336;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1399;0;-93707.0513;-6391.2785;180;0.5676010251045227;0.3708057403564453;False;"EntryScorer; BaseModel"
1400;0;-93599.4513;-20449.5562;180;0.5675027966499329;0.4607715606689453;False;"EntryScorer; BaseModel"
1401;0;-93599.4513;-18525.5562;180;0.5675027966499329;0.29591765999794006;False;"EntryScorer; BaseModel"
1402;0;-93599.4513;-16601.5562;180;0.5675027966499329;0.29591765999794006;False;"EntryScorer; BaseModel"
1403;0;-93599.4513;-14677.5562;180;0.5661898255348206;0.7037649154663086;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1404;90;-78689.8513;-21211.5562;270;0.9999531507492065;0.4151151180267334;False;"EntryScorer; BaseModel"
1405;90;-78689.8513;-14390.7562;90;0.9998270869255066;0.4037517011165619;False;"EntryScorer; BaseModel"
1406;90;-78689.8513;-9135.5562;270;0.9999483823776245;0.2716372609138489;False;"EntryScorer; BaseModel"
1407;90;-78689.8513;-2224.7562;90;0.999840497970581;0.3439514935016632;False;"EntryScorer; BaseModel"
1408;90;-76765.8513;-21211.5562;270;0.9999023675918579;0.41511157155036926;False;"EntryScorer; BaseModel"
1409;90;-76765.8513;-15597.5562;90;0.9699910879135132;0.8480424880981445;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1410;90;-76765.8513;-9135.5562;270;0.9996649026870728;0.23752500116825104;False;"EntryScorer; BaseModel"
1411;90;-76765.8513;-2224.7562;90;0.9988189339637756;0.30433472990989685;False;"EntryScorer; BaseModel"
1412;90;-74841.8513;-21211.5562;270;0.998492956161499;0.97053062915802;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1413;90;-74841.8513;-9135.5562;270;0.9999654293060303;0.27165088057518005;False;"EntryScorer; BaseModel"
1414;90;-74841.8513;-2224.7562;90;0.9998874664306641;0.34395691752433777;False;"EntryScorer; BaseModel"
1415;90;-72917.8513;-21211.5562;270;0.9999692440032959;0.41512736678123474;False;"EntryScorer; BaseModel"
1416;90;-72917.8513;-14390.7562;90;0.9998788833618164;0.40375789999961853;False;"EntryScorer; BaseModel"
1417;90;-72917.8513;-9135.5562;270;0.9999654293060303;0.27165064215660095;False;"EntryScorer; BaseModel"
1418;90;-72917.8513;-2224.7562;90;0.9998874664306641;0.34395691752433777;False;"EntryScorer; BaseModel"
1419;90;-70993.8513;-21211.5562;270;0.9999692440032959;0.41512730717658997;False;"EntryScorer; BaseModel"
1420;90;-70993.8513;-14390.7562;90;0.9998787641525269;0.40375789999961853;False;"EntryScorer; BaseModel"
1421;90;-70993.8513;-9135.5562;270;0.9999653100967407;0.2716507315635681;False;"EntryScorer; BaseModel"
1422;90;-70993.8513;-2224.7562;90;0.9998873472213745;0.3439567983150482;False;"EntryScorer; BaseModel"
1423;90;-69069.8513;-21211.5562;270;0.9999693632125854;0.4151275157928467;False;"EntryScorer; BaseModel"
1424;90;-69069.8513;-14390.7562;90;0.999879002571106;0.40375784039497375;False;"EntryScorer; BaseModel"
1425;90;-69069.8513;-9135.5562;270;0.9999654293060303;0.27165088057518005;False;"EntryScorer; BaseModel"
1426;90;-69069.8513;-2224.7562;90;0.9998875856399536;0.34395691752433777;False;"EntryScorer; BaseModel"
1427;90;-67145.8513;-21211.5562;270;0.999969482421875;0.415127694606781;False;"EntryScorer; BaseModel"
1428;90;-67145.8513;-14390.7562;90;0.9998794794082642;0.40375781059265137;False;"EntryScorer; BaseModel"
1429;90;-67145.8513;-9135.5562;270;0.9982638955116272;0.9519319534301758;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1430;90;-65221.8513;-21211.5562;270;0.9999692440032959;0.41512736678123474;False;"EntryScorer; BaseModel"
1431;90;-65221.8513;-14390.7562;90;0.9998788833618164;0.40375789999961853;False;"EntryScorer; BaseModel"
1432;90;-65221.8513;-9135.5562;270;0.9999654293060303;0.27165088057518005;False;"EntryScorer; BaseModel"
1433;90;-65221.8513;-2224.7562;90;0.9998874664306641;0.34395691752433777;False;"EntryScorer; BaseModel"
1434;90;-61164.2513;-21211.5562;270;0.999941349029541;0.4151284098625183;False;"EntryScorer; BaseModel"
1435;90;-61164.2513;-15597.5562;90;0.9851765632629395;0.8482944965362549;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1436;90;-61164.2513;-9135.5562;270;0.9997038245201111;0.2377088963985443;False;"EntryScorer; BaseModel"
1437;90;-61164.2513;-2224.7562;90;0.9991581439971924;0.3043624758720398;False;"EntryScorer; BaseModel"
1438;90;-59240.2513;-21211.5562;270;0.9999690055847168;0.4151272773742676;False;"EntryScorer; BaseModel"
1439;90;-59240.2513;-14390.7562;90;0.9998784065246582;0.40375784039497375;False;"EntryScorer; BaseModel"
1440;90;-59240.2513;-9135.5562;270;0.9999651908874512;0.2716505527496338;False;"EntryScorer; BaseModel"
1441;90;-59240.2513;-2224.7562;90;0.9998869895935059;0.343956857919693;False;"EntryScorer; BaseModel"
1442;90;-57316.2513;-21211.5562;270;0.9999687671661377;0.4151269495487213;False;"EntryScorer; BaseModel"
1443;90;-57316.2513;-14390.7562;90;0.9998778104782104;0.40375763177871704;False;"EntryScorer; BaseModel"
1444;90;-57316.2513;-9135.5562;270;0.9999648332595825;0.27164992690086365;False;"EntryScorer; BaseModel"
1445;90;-57316.2513;-2224.7562;90;0.9998863935470581;0.3439566195011139;False;"EntryScorer; BaseModel"
1446;90;-55392.2513;-21211.5562;270;0.9999687671661377;0.4151269495487213;False;"EntryScorer; BaseModel"
1447;90;-55392.2513;-14390.7562;90;0.9998778104782104;0.40375763177871704;False;"EntryScorer; BaseModel"
1448;90;-55392.2513;-9135.5562;270;0.9999648332595825;0.27164992690086365;False;"EntryScorer; BaseModel"
1449;90;-55392.2513;-2224.7562;90;0.9998863935470581;0.3439566195011139;False;"EntryScorer; BaseModel"
1450;90;-53468.2513;-21211.5562;270;0.9999690055847168;0.4151272773742676;False;"EntryScorer; BaseModel"
1451;90;-53468.2513;-14390.7562;90;0.9998784065246582;0.40375784039497375;False;"EntryScorer; BaseModel"
1452;90;-53468.2513;-9135.5562;270;0.9999650716781616;0.2716505527496338;False;"EntryScorer; BaseModel"
1453;90;-53468.2513;-2224.7562;90;0.9998869895935059;0.343956857919693;False;"EntryScorer; BaseModel"
1454;90;-51544.2513;-21211.5562;270;0.9999687671661377;0.4151269495487213;False;"EntryScorer; BaseModel"
1455;90;-51544.2513;-14390.7562;90;0.9998778104782104;0.40375763177871704;False;"EntryScorer; BaseModel"
1456;90;-51544.2513;-9135.5562;270;0.9999648332595825;0.27164992690086365;False;"EntryScorer; BaseModel"
1457;90;-51544.2513;-2224.7562;90;0.9998863935470581;0.3439566195011139;False;"EntryScorer; BaseModel"
1458;90;-49620.2513;-21211.5562;270;0.9999687671661377;0.4151269495487213;False;"EntryScorer; BaseModel"
1459;90;-49620.2513;-14390.7562;90;0.9998778104782104;0.40375763177871704;False;"EntryScorer; BaseModel"
1460;90;-49620.2513;-9135.5562;270;0.9999648332595825;0.27164992690086365;False;"EntryScorer; BaseModel"
1461;90;-49620.2513;-2224.7562;90;0.9998863935470581;0.3439566195011139;False;"EntryScorer; BaseModel"
1462;90;-47696.2513;-21211.5562;270;0.9999958276748657;0.41512709856033325;False;"EntryScorer; BaseModel"
1463;90;-47696.2513;-14390.7562;90;0.9999570846557617;0.4038116931915283;False;"EntryScorer; BaseModel"
1464;90;-47696.2513;-9135.5562;270;0.9999951124191284;0.2716538906097412;False;"EntryScorer; BaseModel"
1465;90;-47696.2513;-2224.7562;90;0.9999580383300781;0.34400948882102966;False;"EntryScorer; BaseModel"
1466;90;-45772.2513;-21211.5562;270;0.9999873638153076;0.4151167571544647;False;"EntryScorer; BaseModel"
1467;90;-45772.2513;-15597.5562;90;0.9888206124305725;0.8483834862709045;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1468;90;-45772.2513;-9135.5562;270;0.9994780421257019;0.23762421309947968;False;"EntryScorer; BaseModel"
1469;90;-45772.2513;-2154.7562;90;0.9996652603149414;0.27722272276878357;False;"EntryScorer; BaseModel"
1470;90;-41924.2513;-21211.5562;270;0.9999958276748657;0.41512611508369446;False;"EntryScorer; BaseModel"
1471;90;-41924.2513;-14390.7562;90;0.9999573230743408;0.4038099944591522;False;"EntryScorer; BaseModel"
1472;90;-41924.2513;-9135.5562;270;0.9999949932098389;0.271652489900589;False;"EntryScorer; BaseModel"
1473;90;-41924.2513;-2224.7562;90;0.9999582767486572;0.34400853514671326;False;"EntryScorer; BaseModel"
1474;90;-40000.2513;-21211.5562;270;0.9999958276748657;0.41512611508369446;False;"EntryScorer; BaseModel"
1475;90;-40000.2513;-14390.7562;90;0.9999573230743408;0.4038099944591522;False;"EntryScorer; BaseModel"
1476;90;-40000.2513;-9135.5562;270;0.9999949932098389;0.271652489900589;False;"EntryScorer; BaseModel"
1477;90;-40000.2513;-2224.7562;90;0.9999582767486572;0.34400853514671326;False;"EntryScorer; BaseModel"
1478;90;-36152.2513;-21211.5562;270;0.9999958276748657;0.41512611508369446;False;"EntryScorer; BaseModel"
1479;90;-36152.2513;-14390.7562;90;0.9999573230743408;0.4038099944591522;False;"EntryScorer; BaseModel"
1480;90;-36152.2513;-9135.5562;270;0.9999949932098389;0.271652489900589;False;"EntryScorer; BaseModel"
1481;90;-36152.2513;-2224.7562;90;0.9999582767486572;0.34400853514671326;False;"EntryScorer; BaseModel"
1482;90;-28246.6513;-21211.5562;270;0.9999955892562866;0.41512373089790344;False;"EntryScorer; BaseModel"
1483;90;-28246.6513;-14390.7562;90;0.9999579191207886;0.4038075804710388;False;"EntryScorer; BaseModel"
1484;90;-28246.6513;-9135.5562;270;0.9999947547912598;0.2716493606567383;False;"EntryScorer; BaseModel"
1485;90;-28246.6513;-2224.7562;90;0.999958872795105;0.3440059721469879;False;"EntryScorer; BaseModel"
1486;90;-26322.6513;-21211.5562;270;0.9999850988388062;0.4151041805744171;False;"EntryScorer; BaseModel"
1487;90;-26322.6513;-14390.7562;90;0.9999710321426392;0.4037656784057617;False;"EntryScorer; BaseModel"
1488;90;-26322.6513;-9135.5562;270;0.9999821186065674;0.2716253399848938;False;"EntryScorer; BaseModel"
1489;90;-26322.6513;-2224.7562;90;0.9999717473983765;0.3439640402793884;False;"EntryScorer; BaseModel"
1490;90;-24398.6513;-21211.5562;270;0.9999922513961792;0.41511163115501404;False;"EntryScorer; BaseModel"
1491;90;-24398.6513;-14390.7562;90;0.9999645948410034;0.40378907322883606;False;"EntryScorer; BaseModel"
1492;90;-24398.6513;-9135.5562;270;0.9999908208847046;0.271631121635437;False;"EntryScorer; BaseModel"
1493;90;-24398.6513;-2224.7562;90;0.9999653100967407;0.34398362040519714;False;"EntryScorer; BaseModel"
1494;90;-90233.8513;-21211.5562;270;0.9999655485153198;0.4151253402233124;False;"EntryScorer; BaseModel"
1495;90;-90233.8513;-14390.7562;90;0.9998675584793091;0.4037567377090454;False;"EntryScorer; BaseModel"
1496;90;-90233.8513;-9135.5562;270;0.9999608993530273;0.2716459631919861;False;"EntryScorer; BaseModel"
1497;90;-90233.8513;-2224.7562;90;0.9998849630355835;0.28536757826805115;False;"EntryScorer; BaseModel"
1498;90;-88309.8513;-21211.5562;270;0.9999655485153198;0.4151231646537781;False;"EntryScorer; BaseModel"
1499;90;-88309.8513;-14390.7562;90;0.9998675584793091;0.40375611186027527;False;"EntryScorer; BaseModel"
1500;90;-88309.8513;-9135.5562;270;0.9999608993530273;0.2716459631919861;False;"EntryScorer; BaseModel"
1501;90;-88309.8513;-2224.7562;90;0.9998849630355835;0.28536757826805115;False;"EntryScorer; BaseModel"
1502;90;-86385.8513;-21211.5562;270;0.9999655485153198;0.4151231646537781;False;"EntryScorer; BaseModel"
1503;90;-86385.8513;-14390.7562;90;0.9998675584793091;0.40375611186027527;False;"EntryScorer; BaseModel"
1504;90;-86385.8513;-9135.5562;270;0.9999608993530273;0.2716459631919861;False;"EntryScorer; BaseModel"
1505;90;-86385.8513;-2224.7562;90;0.9998849630355835;0.28536757826805115;False;"EntryScorer; BaseModel"
1506;90;-84461.8513;-21211.5562;270;0.9999655485153198;0.4151231646537781;False;"EntryScorer; BaseModel"
1507;90;-84461.8513;-14390.7562;90;0.9998675584793091;0.40375611186027527;False;"EntryScorer; BaseModel"
1508;90;-84461.8513;-9135.5562;270;0.9999608993530273;0.2716459631919861;False;"EntryScorer; BaseModel"
1509;90;-84461.8513;-2224.7562;90;0.9998849630355835;0.28536757826805115;False;"EntryScorer; BaseModel"
1510;90;-82537.8513;-21211.5562;270;0.9999655485153198;0.4151231646537781;False;"EntryScorer; BaseModel"
1511;90;-82537.8513;-14390.7562;90;0.9998675584793091;0.40375611186027527;False;"EntryScorer; BaseModel"
1512;90;-82537.8513;-9135.5562;270;0.9999608993530273;0.2716459631919861;False;"EntryScorer; BaseModel"
1513;90;-82537.8513;-2224.7562;90;0.9998849630355835;0.28536757826805115;False;"EntryScorer; BaseModel"
1514;90;-80613.8513;-21211.5562;270;0.9999655485153198;0.4151231646537781;False;"EntryScorer; BaseModel"
1515;90;-80613.8513;-14390.7562;90;0.9998675584793091;0.40375611186027527;False;"EntryScorer; BaseModel"
1516;90;-80613.8513;-9135.5562;270;0.9999608993530273;0.2716459631919861;False;"EntryScorer; BaseModel"
1517;90;-80613.8513;-2224.7562;90;0.9998778104782104;0.34395530819892883;False;"EntryScorer; BaseModel"
1518;0;-93707.0513;-8321.2827;180;0.5694835782051086;0.5818092823028564;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1519;0;-98530.9966;-27844.8562;0;0.4365082085132599;0.9462482333183289;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1520;0;-98530.9966;-25920.8562;0;0.991999626159668;0.6028157472610474;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1521;0;-98530.9966;-23996.8562;0;0.998645007610321;0.49602535367012024;False;"EntryScorer; BaseModel"
1522;0;-98530.9966;-22072.8562;0;0.9992948770523071;0.4960266351699829;False;"EntryScorer; BaseModel"
1523;0;-98530.9966;-20148.8562;0;0.9993020296096802;0.4960266351699829;False;"EntryScorer; BaseModel"
1524;0;-98530.9966;-18224.8562;0;0.9993020296096802;0.4960266351699829;False;"EntryScorer; BaseModel"
1525;0;-98530.9966;-16300.8562;0;0.9993020296096802;0.4960266351699829;False;"EntryScorer; BaseModel"
1526;0;-98530.9966;-14376.8562;0;0.9993020296096802;0.4960266351699829;False;"EntryScorer; BaseModel"
1527;0;-98530.9966;-12452.8562;0;0.9992948770523071;0.4960266351699829;False;"EntryScorer; BaseModel"
1528;0;-98530.9966;-10528.8562;0;0.9992948770523071;0.4960266351699829;False;"EntryScorer; BaseModel"
1529;0;-98530.9966;-8604.8562;0;0.999301552772522;0.49602657556533813;False;"EntryScorer; BaseModel"
1530;0;-98530.9966;-6680.8562;0;0.9993016719818115;0.49602651596069336;False;"EntryScorer; BaseModel"
1531;0;-98530.9966;-4756.8562;0;0.9993019104003906;0.4960266351699829;False;"EntryScorer; BaseModel"
1532;0;-98530.9966;-2832.8562;0;0.9993019104003906;0.4960266351699829;False;"EntryScorer; BaseModel"
1533;0;-98530.9966;-908.8562;0;0.9992948770523071;0.4960266351699829;False;"EntryScorer; BaseModel"
1534;0;-98530.9966;1015.1438;0;0.9992948770523071;0.4960266351699829;False;"EntryScorer; BaseModel"
1535;90;-93792.2513;-28698.1562;90;0.4593052566051483;0.9807925820350647;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1536;90;-22147.0513;-26424.5562;90;0.9810422658920288;0.5709530115127563;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1537;90;-20223.0513;-26424.5562;90;0.9658154249191284;0.5699356198310852;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1538;90;-22474.6513;-21211.5562;270;0.9999960660934448;0.41613495349884033;False;"EntryScorer; BaseModel"
1539;90;-22474.6513;-14390.7562;90;0.9999566078186035;0.404719740152359;False;"EntryScorer; BaseModel"
1540;90;-22474.6513;-9045.5562;270;0.999995231628418;0.3075036406517029;False;"EntryScorer; BaseModel"
1541;90;-22474.6513;-2224.7562;90;0.9999561309814453;0.3448579013347626;False;"EntryScorer; BaseModel"
1542;90;-18299.0513;-26424.5562;90;0.8030867576599121;0.608444094657898;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1543;90;-63297.8513;-21211.5562;270;0.9999686479568481;0.4151267409324646;False;"EntryScorer; BaseModel"
1544;90;-63297.8513;-14390.7562;90;0.9998775720596313;0.40375766158103943;False;"EntryScorer; BaseModel"
1545;90;-63297.8513;-9135.5562;270;0.998228132724762;0.9519271850585938;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1546;90;-38076.2513;-21211.5562;270;0.9999958276748657;0.41512632369995117;False;"EntryScorer; BaseModel"
1547;90;-38076.2513;-14390.7562;90;0.9999572038650513;0.4038107693195343;False;"EntryScorer; BaseModel"
1548;90;-38076.2513;-2225.7562;90;0.9996227025985718;0.9522106051445007;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1549;90;-34228.2513;-21211.5562;270;0.9999958276748657;0.41512611508369446;False;"EntryScorer; BaseModel"
1550;90;-34228.2513;-14390.7562;90;0.9999573230743408;0.4038102924823761;False;"EntryScorer; BaseModel"
1551;90;-34228.2513;-2225.7562;90;0.9996223449707031;0.9522103071212769;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1552;90;-43848.2513;-21211.5562;270;0.9995906949043274;0.9707111120223999;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
1553;90;-43848.2513;-9135.5562;270;0.9999934434890747;0.2716389298439026;False;"EntryScorer; BaseModel"
1554;90;-43848.2513;-2224.7562;90;0.9999616146087646;0.34399381279945374;False;"EntryScorer; BaseModel"
1555;90;-30170.6513;-21211.5562;270;0.9997022747993469;0.9438776969909668;True;"EntryScorer; BaseModel; AMBIGUOUS(review)"
